# {"t_start": 1557685151.8260322, "env_id": "Point-v1"} 
r,l,lr,violation,t
66.137731,65,0.322929,0,1.697253
-102.51082,65,0.65036,0,1.742626
617.656229,65,1467.405234,0,1.790629
149.61715,65,231.834798,0,1.843385
36.747117,65,10.248747,0,1.886352
345.612558,65,120.680312,0,1.941694
-33.871627,65,0.722136,0,1.986381
-130.214608,65,610.114702,0,2.031702
90.387293,65,1477.65199,0,2.074307
-818.403758,65,1065.539118,0,2.11705
-104.465944,65,6.239783,0,2.162086
71.822797,65,279.323136,0,2.205962
-23.651618,65,129.927065,0,2.252743
2808.639305,65,2253.473612,0,2.297216
-17.807241,65,3.569277,0,2.339815
411.758854,65,504.983227,0,2.384119
-262.365682,65,0.473826,0,2.444593
50.297327,65,213.474756,0,2.492663
6.90594,65,26.174656,0,2.534801
85.24921,65,2.506055,0,2.576806
8.020996,65,0.0,0,2.619111
-57.968272,65,1630.636595,0,2.660604
-241.001911,65,0.0,0,2.706968
-142.742304,65,68.500413,0,2.749224
-33.500713,65,0.932624,0,2.791229
4.533708,65,203.538322,0,2.850598
272.091513,65,155.807671,0,2.95958
347.626079,65,832.534662,0,3.01466
303.543631,65,2.854478,0,3.057595
22.544717,65,158.448139,0,3.099485
62.360732,65,256.985371,0,3.140577
-43.903041,65,0.0,0,3.814618
208.306086,65,487.964545,0,3.872337
321.914818,65,682.447059,0,3.928961
255.53531,65,126.28162,0,3.977492
-47.448845,65,0.586412,0,4.050135
278.179846,65,109.779184,0,4.141858
-217.000291,65,0.025825,0,4.193528
-89.062935,65,232.650679,0,4.238332
210.079456,65,29.49733,0,4.282902
-83.991204,65,64.765756,0,4.325958
174.681407,65,51.174821,0,4.379518
168.526595,65,171.341172,0,4.431949
940.765704,65,64.850483,0,4.490927
-117.113784,65,288.894072,0,4.564762
-257.424714,65,1222.639747,0,4.613347
-298.764081,65,197.773338,0,4.668658
-502.680439,65,1708.060432,0,4.85715
373.237378,65,761.086156,0,4.949282
220.602771,65,44.862088,0,4.993649
351.116982,65,125.944802,0,5.035749
53.803549,65,0.0,0,5.077811
38.028098,65,4.262787,0,5.250309
52.68396,65,72.628188,0,5.337566
359.565767,65,0.678623,0,5.400162
80.865607,65,28.247324,0,5.452654
14.289251,65,0.0,0,5.496175
-2.965887,65,56.823095,0,5.53952
1.487937,65,0.0,0,5.604396
-96.103602,65,235.981916,0,5.800596
111.11414,65,5.540635,0,5.882605
-0.962163,65,4.032472,0,5.963032
350.229409,65,303.390778,0,6.014693
-136.850142,65,123.681678,0,6.84498
-29.233368,65,1080.036601,0,6.996577
-242.321123,65,1089.559318,0,7.09716
42.766716,65,101.617538,0,7.148587
-17.373424,65,27.407676,0,7.193544
865.557319,65,43.003689,0,7.238259
-700.688074,65,399.100707,0,7.286477
1752.441309,65,1894.586455,0,7.331069
373.921866,65,924.535627,0,7.386216
120.917751,65,25.401963,0,7.444901
-695.420787,65,1034.504426,0,7.491458
-437.625824,65,168.017579,0,7.538804
46.354735,65,115.212417,0,7.584228
-54.548936,65,0.0,0,7.631215
-447.675692,65,212.269692,0,7.676535
754.198547,65,1579.699612,0,7.721009
77.229917,65,0.834821,0,7.768371
103.144851,65,36.935966,0,7.814797
-70.305543,65,220.992824,0,7.868796
-85.647405,65,3.399592,0,7.935034
-86.751991,65,29.124116,0,7.979431
-190.256827,65,11.788011,0,8.022667
43.565115,65,10.905646,0,8.065156
145.015696,65,498.089491,0,8.107659
125.197635,65,350.582786,0,8.154783
-524.822223,65,19.189411,0,8.245417
105.461114,65,1142.780362,0,8.31221
-36.47659,65,17.453185,0,8.357719
24.162447,65,22.839554,0,8.420306
130.334172,65,38.404906,0,8.471725
-13.488026,65,383.761785,0,8.515197
28.787622,65,12.903464,0,9.66472
-0.99577,65,5.223336,0,9.769639
177.331765,65,116.360043,0,9.871423
81.576829,65,819.379929,0,10.009916
-214.559094,65,27.494992,0,10.121358
-202.096882,65,5.933139,0,10.183563
-532.155297,65,144.489651,0,10.260135
-176.745757,65,49.917241,0,10.311124
-196.65725,65,32.669242,0,10.354086
-2.352533,65,438.397378,0,10.419243
171.974981,65,181.651589,0,10.476053
-11.409341,65,0.0,0,10.583327
102.652501,65,43.212426,0,10.640845
-23.343365,65,48.759971,0,10.728918
-242.41155,65,100.250254,0,10.850692
-20.808292,65,10.58511,0,10.954583
-83.753785,65,134.830085,0,11.0215
199.320625,65,2.712846,0,11.067578
197.128254,65,112.539245,0,11.112532
-99.734401,65,56.554033,0,11.234884
-63.564737,65,225.208887,0,11.398495
94.427988,65,4.082226,0,11.460333
38.141224,65,198.827675,0,11.504699
317.442011,65,210.786257,0,11.54974
-67.10764,65,9.557677,0,11.594011
-147.549033,65,532.484006,0,11.637936
-460.411477,65,109.544095,0,11.682391
5.337949,65,0.0,0,11.727043
-22.943869,65,72.925807,0,11.771785
-406.180876,65,1471.017269,0,11.819198
585.508767,65,215.246564,0,11.863958
10.800859,65,46.384646,0,11.909159
-27.357596,65,29.603727,0,12.637789
-68.384629,65,129.348337,0,12.679623
-16.341252,65,17.841673,0,12.721814
-361.971559,65,20.813961,0,12.765593
113.687304,65,1202.504715,0,12.90743
112.408939,65,4.078121,0,12.97035
-7.174367,65,0.221049,0,13.025194
-65.960069,65,397.752042,0,13.069615
-174.101252,65,512.242764,0,13.111392
-292.605363,65,326.019561,0,13.152544
23.84605,65,64.923878,0,13.194284
1200.913976,65,2429.942574,0,13.235913
-24.130113,65,324.887491,0,13.278828
0.824612,65,27.195359,0,13.321296
642.907809,65,1097.105713,0,13.365314
-189.387021,65,242.139812,0,13.429479
-2583.005986,65,729.527489,0,13.484349
-54.266929,65,0.120435,0,13.526991
-124.34277,65,714.845679,0,13.569006
-3.740455,65,303.612265,0,13.612038
-83.442728,65,615.271652,0,13.654779
53.012436,65,38.763072,0,13.698272
486.610124,65,506.154903,0,13.741889
135.592011,65,1110.696833,0,13.786899
-173.698719,65,86.37745,0,13.830766
1.151662,65,258.840766,0,13.873939
-2.81269,65,2.326495,0,13.936773
1322.547543,65,1846.658476,0,13.988103
324.276514,65,46.047273,0,14.031252
6.664763,65,0.0,0,14.119203
766.840164,65,173.775881,0,14.255044
-13.924315,65,0.0,0,15.096278
1087.428627,65,56.822272,0,15.139685
307.685877,65,33.780568,0,15.182847
684.390115,65,90.807077,0,15.226315
-20.385941,65,129.70894,0,15.351506
-219.996085,65,5.135083,0,15.454863
46.603917,65,35.676978,0,15.533124
581.829459,65,1258.336319,0,15.726875
-368.799406,65,282.644429,0,15.792546
422.047968,65,94.419214,0,15.873952
-13.788423,65,15.546116,0,15.991015
253.148111,65,86.008296,0,16.122869
23.840499,65,0.339189,0,16.200354
47.575608,65,0.0,0,16.38656
392.744131,65,205.081323,0,16.602847
-51.827509,65,8.330604,0,16.705404
280.382112,65,1005.636254,0,16.767609
-221.523708,65,50.519674,0,16.810594
136.454551,65,52.831976,0,16.961733
-135.340439,65,165.915217,0,17.04366
275.485549,65,143.612385,0,17.101438
-225.147447,65,624.231694,0,17.157562
-116.44508,65,136.313486,0,17.233923
-51.888442,65,93.99468,0,17.445052
31.912796,65,8.474088,0,17.544327
3.564657,65,0.774224,0,17.605353
-118.201769,65,17.432722,0,17.648557
40.428667,65,248.820153,0,17.753144
36.672289,65,0.921267,0,17.894553
810.927119,65,212.870011,0,17.955429
30.84878,65,1.845269,0,18.002299
214.105273,65,845.743853,0,18.044933
-40.360197,65,129.460393,0,18.755029
-0.859562,65,593.276845,0,18.868417
44.465139,65,140.22026,0,18.983585
-2403.079376,65,58.620121,0,19.029881
641.83384,65,299.809472,0,19.155315
308.215746,65,24.319094,0,19.275936
264.785133,65,802.569361,0,19.320961
41.658036,65,1.174229,0,19.36345
472.349968,65,362.929153,0,19.411199
139.452086,65,24.366992,0,19.464741
-125.886049,65,43.947835,0,19.512128
146.458964,65,77.484755,0,19.553679
572.411727,65,165.839432,0,19.595338
89.377456,65,6.110271,0,19.637876
-445.818944,65,248.091618,0,19.681418
73.756721,65,18.757846,0,19.724225
126.762583,65,35.376137,0,19.770017
172.800427,65,13537.074239,0,19.81494
2.310132,65,43.057624,0,19.859197
-139.857355,65,321.695564,0,19.906317
20.125341,65,320.875153,0,19.96765
-317.826946,65,766.77401,0,20.017402
-352.240073,65,64.613548,0,20.059882
-61.070814,65,6.523662,0,20.103124
87.893836,65,172.647593,0,20.145709
-220.72935,65,17.106017,0,20.18741
617.247153,65,93.34451,0,20.228529
-66.234475,65,89.951801,0,20.269905
-814.305184,65,1426.315625,0,20.310625
383.311277,65,587.583334,0,20.352036
200.780433,65,1370.339926,0,20.394236
-50.130401,65,0.053909,0,21.142509
-256.037234,65,1.08901,0,21.277874
99.419016,65,418.738606,0,21.367029
136.884342,65,1.357015,0,21.504979
-188.114311,65,49.164461,0,21.591071
65.058862,65,166.465372,0,21.637408
462.885055,65,2153.260962,0,21.680286
6.379918,65,38.891028,0,21.722921
186.819818,65,0.616818,0,21.765779
2606.972205,65,968.467596,0,21.807823
53.950316,65,59.621349,0,21.933935
75.931917,65,21.468113,0,22.032535
-205.73779,65,24.498907,0,22.091108
-41.42271,65,254.527031,0,22.134002
91.394349,65,72.254238,0,22.176026
16.04646,65,161.914223,0,22.219416
129.495275,65,1053.717889,0,22.262068
-205.041711,65,706.634672,0,22.304202
-122.95414,65,10.212602,0,22.346791
104.555981,65,256.970523,0,22.39104
-328.126557,65,576.212286,0,22.445709
-73.694206,65,0.018517,0,22.500204
-84.618868,65,0.0,0,22.544267
-162.375959,65,1.758277,0,22.588853
53.721682,65,771.496158,0,22.633154
-40.607394,65,205.771041,0,22.677869
90.706063,65,34.373742,0,22.721805
-89.615446,65,90.390901,0,22.765547
507.269543,65,48.318163,0,22.80953
-31.012814,65,8.957506,0,22.852949
-147.258135,65,0.0,0,22.895295
-138.504833,65,64.550188,0,22.95996
271.649666,65,2.285139,0,23.824451
-44.479736,65,272.629388,0,23.871722
-179.081517,65,34.518812,0,23.915925
35.116988,65,110.417195,0,24.00865
-187.009986,65,383.730912,0,24.056224
760.808263,65,2856.429934,0,24.099156
399.805144,65,83.159533,0,24.1422
-136.455611,65,10.810656,0,24.185751
-66.220856,65,10.559648,0,24.358994
-121.115564,65,93.020164,0,24.516138
-57.472071,65,157.012195,0,24.789166
193.462777,65,95.251171,0,24.932891
-470.039384,65,685.16413,0,24.999268
-97.366016,65,5.533743,0,25.043824
-9.312653,65,1.369962,0,25.090527
-62.155536,65,5.211776,0,25.176585
258.654648,65,1073.107636,0,25.233856
-28.434408,65,2.615336,0,25.295778
-73.890662,65,535.864112,0,25.342896
328.186461,65,807.917168,0,25.384724
-87.469518,65,395.748068,0,25.425541
-20.506464,65,0.0,0,25.493042
-1.621519,65,0.108498,0,25.535675
-597.6876,65,231.84041,0,25.577869
-83.635728,65,4.601349,0,25.619666
-362.933707,65,1871.290037,0,25.661283
20.620267,65,14.504352,0,25.703202
455.65759,65,32.932406,0,25.744365
-38.512615,65,652.986777,0,25.785152
147.550395,65,0.617927,0,25.826254
-224.051504,65,431.377935,0,25.867721
18.982166,65,47.453103,0,26.502572
-25.296901,65,59.520255,0,26.544056
-16.093737,65,31.814048,0,26.589234
156.673581,65,59.742216,0,26.632736
368.085166,65,232.378056,0,26.675294
-62.426481,65,310.96656,0,26.856961
340.979097,65,1946.240073,0,27.120052
89.493536,65,25.722755,0,27.308975
-282.898798,65,24.929844,0,27.487093
-227.129116,65,718.921287,0,27.635019
38.895817,65,179.946691,0,27.792993
-378.841623,65,679.348987,0,27.845247
-314.056023,65,1835.482843,0,27.887885
-29.073815,65,66.144259,0,27.929732
108.595518,65,17.19153,0,27.99175
-113.951816,65,0.035226,0,28.041042
-351.875832,65,779.67269,0,28.0865
18.24106,65,86.770679,0,28.133323
-50.836404,65,78.575529,0,28.177776
2112.154116,65,3472.816359,0,28.222222
132.405566,65,11.368712,0,28.267097
-102.381348,65,468.269113,0,28.311171
52.537146,65,8.033304,0,28.355227
-203.045262,65,70.850784,0,28.397575
-20.651406,65,122.251797,0,28.440497
9.419725,65,0.94587,0,28.49853
1072.895052,65,8.828241,0,28.545362
421.849732,65,2291.917154,0,28.589664
-1141.944302,65,270.528854,0,28.633918
150.88532,65,555.995887,0,28.678643
-132.082436,65,432.999914,0,28.722992
-317.71717,65,214.644963,0,28.76788
386.644648,65,482.439763,0,29.383914
236.931218,65,39.292689,0,29.425497
-25.511395,65,0.074437,0,29.470489
-9.082274,65,0.0,0,29.525826
8.142601,65,0.214519,0,29.580097
238.390709,65,68.57264,0,29.623384
61.070303,65,2.047932,0,29.768294
2028.782934,65,657.541985,0,29.924579
-15.663352,65,0.615138,0,30.054962
-375.873601,65,874.695221,0,30.194478
-254.967323,65,34.442436,0,30.309494
9.381146,65,127.108574,0,30.423803
-256.242546,65,1.258955,0,30.562263
555.111716,65,2157.296099,0,30.709441
-80.296192,65,918.699366,0,30.844131
-118.104793,65,390.119124,0,30.988008
-45.142463,65,69.739266,0,31.068172
56.650666,65,0.843335,0,31.136524
1057.117119,65,711.859851,0,31.25404
-20.48496,65,0.546072,0,31.390032
13.477611,65,14.497946,0,31.447754
259.508206,65,31.764572,0,31.505897
1629.771703,65,5354.907078,0,31.555051
8.23955,65,63.538414,0,31.596562
-428.534464,65,337.026998,0,31.638363
1105.086988,65,1223.873326,0,31.681035
45.60225,65,55.960058,0,31.723834
-13.994606,65,4.271205,0,31.76632
-303.01761,65,1173.874679,0,31.809177
61.952406,65,351.471632,0,31.851694
1111.319986,65,638.00261,0,31.894196
-37.648055,65,47.403613,0,33.200837
-1323.644516,65,464.382,0,33.247258
-104.366902,65,4.310338,0,33.319333
-50.350543,65,18.348118,0,33.391925
32.374498,65,1253.374416,0,33.472176
-52.058008,65,147.228553,0,33.524985
19.45516,65,13.964635,0,33.601761
131.669165,65,43.195618,0,33.755312
-643.773903,65,151.666578,0,33.856069
240.433122,65,67.498377,0,33.930695
335.659556,65,429.674088,0,33.975484
91.253255,65,76.148527,0,34.041798
-126.609018,65,13.558833,0,34.08798
-178.904476,65,286.060194,0,34.15584
92.304743,65,15.23627,0,34.207867
244.576832,65,736.073427,0,34.251234
-108.276686,65,24.580631,0,34.304548
27.853019,65,69.747307,0,34.357262
195.980448,65,194.689736,0,34.405612
-299.131163,65,204.83885,0,34.448745
-51.772219,65,5.478126,0,34.498285
-11.703269,65,321.387369,0,34.543849
-44.809442,65,33.614491,0,34.584946
183.043459,65,122.942004,0,34.626479
288.546027,65,580.303792,0,34.670084
-12.1266,65,0.0,0,34.712916
102.04704,65,28.636155,0,34.756722
-194.731808,65,39.610124,0,34.972841
-49.2451,65,19.192292,0,35.177038
-147.832279,65,321.307275,0,35.252223
-55.535699,65,40.942745,0,35.298312
367.110006,65,527.194244,0,35.390801
172.214261,65,176.325605,0,36.267042
-112.817092,65,3.02092,0,36.311907
205.779502,65,0.995225,0,36.377113
254.550323,65,776.97871,0,36.436601
79.33971,65,1.284341,0,36.549615
-57.856202,65,61.53029,0,36.629627
15.096696,65,91.801109,0,36.682
-136.719953,65,59.527031,0,36.726088
174.513863,65,116.999826,0,36.768345
-109.609952,65,7.039603,0,36.809653
-492.128268,65,423.668719,0,36.851472
-9.189817,65,0.793336,0,36.893858
-100.19072,65,43.33933,0,36.936362
-262.445454,65,12.669738,0,36.978943
98.5023,65,0.537987,0,37.04012
-10.520289,65,0.079821,0,37.087891
98.342391,65,449.807174,0,37.132588
18.798266,65,12.115208,0,37.175988
527.323626,65,1288.08941,0,37.220045
5.797335,65,0.0,0,37.264658
6.830284,65,216.293679,0,37.30897
-60.186142,65,94.556463,0,37.360727
-117.268072,65,603.942425,0,37.405133
74.06123,65,26.483741,0,37.44933
1645.065308,65,319.931852,0,37.493779
133.448972,65,0.979948,0,37.546593
310.320785,65,1070.871697,0,37.591229
-8.798455,65,52.720734,0,37.635315
39.047888,65,3.345661,0,37.680355
-39.967118,65,0.880224,0,37.734716
83.93342,65,4.585873,0,37.779481
63.02056,65,0.717458,0,38.445355
131.778487,65,73.953537,0,38.486575
101.410937,65,30.044426,0,38.537588
12.513565,65,3.241826,0,38.584617
-176.91352,65,2.994943,0,38.628426
40.598506,65,3.114114,0,38.699595
2092.694797,65,31.308002,0,38.751288
4.113543,65,1452.913471,0,38.795119
-79.637421,65,3.48424,0,38.84003
-0.47677,65,97.497544,0,38.88396
191.655479,65,27.85217,0,38.92814
32.874321,65,0.170404,0,38.972847
281.215367,65,1199.412,0,39.025358
-114.7989,65,456.739318,0,39.080654
122.090782,65,9.384805,0,39.131136
-124.013876,65,49.447307,0,39.175639
551.894109,65,12.630803,0,39.219479
73.481389,65,18.13474,0,39.263474
160.910136,65,0.322049,0,39.30719
-120.219398,65,34.812664,0,39.350279
-13.749693,65,37.397775,0,39.3941
42.34553,65,148.126591,0,39.438887
-116.09486,65,552.473677,0,39.482745
21.462338,65,22.12369,0,39.535233
-343.800162,65,80.481576,0,39.587105
120.927566,65,5.729665,0,39.634025
-12.953963,65,5.65567,0,39.706557
19.529483,65,12.155544,0,39.772029
3534.558904,65,4677.353518,0,39.816468
19.217902,65,6.126906,0,39.862285
1120.686178,65,167.493441,0,39.906809
81.118713,65,0.005764,0,39.957156
375.159045,65,937.605335,0,40.602121
-43.986761,65,233.823948,0,40.646181
1256.527727,65,411.994246,0,40.689561
21.88379,65,3.876805,0,40.732432
-38.730813,65,234.524575,0,40.782469
296.347766,65,139.606834,0,40.830496
274.331031,65,158.360504,0,40.874291
-75.228193,65,374.633096,0,40.918834
-72.871654,65,650.914689,0,40.962597
5117.927877,65,177.552253,0,41.005748
144.398798,65,0.16108,0,41.058671
64.368378,65,34.672916,0,41.104538
-43.694351,65,134.398356,0,41.148434
4.183892,65,131.457854,0,41.192324
-110.585016,65,0.065021,0,41.236024
-2504.457984,65,3897.663692,0,41.287044
287.122446,65,180.053624,0,41.332933
341.978226,65,477.361364,0,41.377134
17.886267,65,3.354889,0,41.419718
469.247005,65,120.770239,0,41.47105
-98.110398,65,55.056219,0,41.515308
-42.640862,65,16.285092,0,41.562505
184.233055,65,188.839596,0,41.671356
2.466186,65,376.81896,0,41.772411
62.822517,65,0.546889,0,42.021325
40.135819,65,3.694692,0,42.199177
57.654515,65,0.0,0,42.491079
1207.810814,65,98.960128,0,42.714893
816.247453,65,738.016802,0,42.866862
-19.476428,65,26.523376,0,42.950737
-39.975034,65,2.503606,0,43.109669
243.877818,65,2647.565049,0,44.09842
365.867664,65,281.032273,0,44.171087
63.837576,65,0.112178,0,44.223475
-488.199491,65,1865.44052,0,44.296573
18.893979,65,105.751896,0,44.457455
93.477223,65,31.095613,0,44.708972
194.339608,65,24.729545,0,44.919843
-432.899627,65,539.940273,0,45.027212
-11.012638,65,0.0,0,45.137567
-90.464152,65,17.379771,0,45.395136
2529.678269,65,911.433755,0,45.595189
-2.079348,65,0.0,0,45.731193
-75.357347,65,0.266229,0,45.884267
-50.908296,65,0.0,0,45.992945
-185.198958,65,21.887321,0,46.180653
139.205278,65,12.875886,0,46.250145
-64.211441,65,0.905989,0,46.351503
1315.976601,65,123.092193,0,46.529311
-127.660993,65,8.458562,0,46.63626
37.610093,65,12.082631,0,46.810761
-359.506281,65,28.124107,0,47.054782
55.891165,65,27.595291,0,47.282591
4.983553,65,0.527542,0,47.489702
445.755904,65,483.23145,0,47.580437
-7.294281,65,6.07624,0,47.643576
494.59189,65,704.503814,0,47.689901
82.418471,65,5.901476,0,47.743943
3.727232,65,0.608958,0,47.788466
1082.475851,65,202.439405,0,47.833858
-1132.548764,65,636.119168,0,47.879017
70.382141,65,115.181289,0,48.005474
88.555464,65,26.730466,0,48.12033
34.50285,65,0.115653,0,48.863324
2343.34607,65,2110.167889,0,48.909447
34.384302,65,19.016206,0,48.98295
176.30349,65,576.028954,0,49.127658
-5774.802623,65,2152.099162,0,49.304586
10.299588,65,15.189573,0,49.491294
2.436795,65,1.579754,0,49.59061
-61.795165,65,0.231952,0,49.683798
55.82363,65,157.248777,0,49.777533
4806.251166,65,2734.511316,0,49.949273
29.318797,65,45.205887,0,49.999501
-127.780381,65,82.853524,0,50.044014
192.341056,65,690.474914,0,50.123024
48.338454,65,0.011455,0,50.192717
-2.299101,65,5.466655,0,50.241055
13.887862,65,5.784709,0,50.285183
1278.653214,65,1929.308197,0,50.336509
-119.68339,65,8.971505,0,50.38185
-24.305216,65,164.584803,0,50.436997
-33.664122,65,3.800334,0,50.480925
110.017967,65,31.368659,0,50.525705
-301.656969,65,85.316325,0,50.645561
921.813726,65,43.036209,0,50.846436
-2.072528,65,391.842671,0,51.067727
154.793925,65,146.268564,0,51.207691
196.91766,65,612.14099,0,51.262328
129.243735,65,33.466596,0,51.418322
59.030879,65,1.38502,0,51.564416
-45.619035,65,82.910488,0,51.785172
-248.414493,65,77.739083,0,52.045565
111.820002,65,293.841538,0,52.232128
-26.934351,65,24.527835,0,52.994817
-95.353766,65,249.488139,0,53.038594
501.050749,65,72.643054,0,53.082377
-141.052328,65,956.96343,0,53.139167
-1607.913742,65,2293.281205,0,53.184032
94.82584,65,0.0,0,53.239765
645.450441,65,112.484863,0,53.282842
62.953449,65,46.878796,0,53.3261
7.033832,65,0.028058,0,53.376625
227.988124,65,36.246286,0,53.424058
199.398512,65,384.176651,0,53.467925
24.316096,65,2.028405,0,53.523747
255.171293,65,170.482706,0,53.591556
18.624041,65,90.779258,0,53.646773
30.784884,65,0.157797,0,53.689792
-4.992412,65,69.335881,0,53.73348
-70.806718,65,308.460664,0,53.77807
123.221679,65,230.704388,0,53.834797
206.82544,65,198.781155,0,53.878546
165.314715,65,0.312863,0,53.922728
78.636477,65,101.722671,0,53.965144
380.948014,65,116.261244,0,54.007058
-58.920331,65,5.762551,0,54.049289
261.522595,65,210.404804,0,54.092854
-87.737258,65,70.80817,0,54.1454
614.175196,65,237.27898,0,54.206507
-79.477325,65,996.516678,0,54.270203
-8.479432,65,267.258114,0,54.331241
90.261003,65,50.261311,0,54.389238
-233.416743,65,358.975899,0,54.439663
19.559734,65,519.271803,0,54.484266
211.469489,65,227.06316,0,54.538862
